pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
36,635,1100,0,1,0,18,0.722222209,0.0560000017,12.329999924,0.5299999714,0,0.9440000057,0,0,0.5149859786,2205.6530762,r
80,697,665,70,1,0,29,0.277777791,0,12.979999542,0.7699999809,0.3889999986,0.1669999957,0,0,0.077324003,487.93121338,r
7,116,303,0,1,0,0,1,0,14.529999733,1.9700000286,0,0,0,0,1,2481.8881836,r
23,984,1200,65,1,1,198,0,0,19.530000687,1.8500000238,0,0,0,0.1110000014,0.1015740037,1245.8381348,r
7,1700,1000,35,1,0,48,0.1428571492,0,23.459999084,1.3400000334,0.1430000067,0.2860000134,0,0,0.0191869996,2960.4882812,r
2,201,1100,142,1,0,15,0,0,49,3.4800000191,0,0,0,0,0,1175.7640381,r
398,1200,2000,161,1,1,172,0.055555556,0.2779999971,1.6900000572,0.0399999991,0.8330000043,0.2779999971,0,0.0560000017,0.0361870006,184.23275757,r
4,108,779,36,1,1,71,0,0,28.239999771,0.9300000072,0,2.75,0,0,0.4689959884,122.66750336,r
399,892,631,145,1,0,78,0.1111111119,0.3889999986,7.7899999619,0.6000000238,0.3889999986,1.2220000029,0,0,0.0969130024,1378.8170166,r
8,299,2000,56,1,0,12,0.375,0.375,37.669998169,0.9200000167,0.125,0.375,0,0,0.1071429998,1253.6734619,r
1,61,108,172,1,0,0,1,0,54.099998474,1.6399999857,0,0,0,0,0,0,r
778,11100,5400,130,1,1,386,0,0,0.3000000119,0,0,0.6669999957,0,0,0.297104001,28.082269669,r
3,56,258,0,1,0,21,0.3333333433,0,36.900001526,2.9800000191,0,0,0,0,0,53.058055878,r
5,72,264,0,1,0,10,0.200000003,0,14.170000076,1.3899999857,0.200000003,0,0,0,0,1768.2608643,r
9,1600,998,333,1,1,0,1,0,0.0799999982,0.0099999998,1,0,0,0,1,0.0047840001,r
1,292,202,0,1,0,13,0,0,20.209999084,2.4000000954,0,2,0,0,0,0,r
15,62,577,75,1,1,217,0,0,19.25,1.3999999762,0.1330000013,1.3329999447,0,0,0.3660640121,45.726535797,r
3,119,270,0,1,0,10,0.3333333433,0,28.569999695,2.5199999809,0,0,0,0,0,200.1124115,r
78,8200,1900,190,1,1,298,0.055555556,0.1669999957,45.709999084,0.3300000131,0.8889999986,2.6670000553,0,0,0.1360110044,594.0223999,r
75,463,885,39,1,0,28,0.277777791,0.1110000014,28.870000839,0.5600000024,0.0560000017,0,0,0,0.0854889974,852.97021484,r
5,13,129,0,1,0,0,1,0,98.459999084,1.5399999619,0,0,0,0,1,182.71360779,r
129,1600,5400,132,1,1,9,0.555555582,0.0560000017,4.3699998856,0.0900000036,0.0560000017,0,0,0,0.2993969917,78.267204285,r
1,169,235,0,1,0,0,1,0,14.789999962,1.7799999714,0,0,0,0,0,0,r
217,606,2800,107,1,0,96,0.055555556,0.3889999986,11.529999733,0.8299999833,0.0560000017,0.7779999971,0,0.0560000017,0.0522460006,893.06115723,r
20,324,1700,10,1,1,22,0.1111111119,0,11.659999847,0.3600000143,0,0.0560000017,0,0,0.0096890004,772.52703857,r
44,1500,505,146,1,1,84,0,0.1110000014,17.190000534,0.3199999928,0.7220000029,1.4440000057,0,0.1110000014,0.0653980002,211.8361969,r
2,45,335,0,1,0,0,1,0.5,181.11000061,1.1100000143,0,0,0,0,1,5.5599998e-4,r
1,9,35,0,1,0,12,0,0,188.88999939,33.330001831,0,0,0,0,0,0,r
181,345,440,25,1,1,95,0.1666666716,0.5,2.25,0.1299999952,0.5559999943,0,0,0,0.0251669995,690.89660645,r
23,863,1000,0,1,0,31,0.5,0,8.6099996567,0.4799999893,0.6110000014,0.1669999957,0,0,0.2797859907,2379.8571777,r
30,577,3600,16,1,1,0,1,0,2.1099998951,0.0099999998,0,0,0,0,1,504.25030518,r
11,994,5200,0,1,0,0,1,0.1819999963,8.5399999619,0.4799999893,0,0,0,0,1,2381.2299805,r
2,54,88,0,1,0,26,0,0,50,2.7799999714,0,2,0,0,0,10.689722061,r
8,521,2500,0,1,0,3,0.75,0,12.359999657,0.6700000167,0,0,0,0,0.5357139707,316.69070435,r
18,725,263,105,1,1,23,0.3888888955,0.0560000017,0.8799999952,0.150000006,0,0,0,0,0.1849440038,402.65673828,r
1,83,226,0,1,0,0,1,0,44.580001831,4.8200001717,0,0,0,0,0,0,r
12,280,630,0,1,0,0,1,0,17.049999237,0.6299999952,0.4169999957,0,0,0,1,1239.8503418,r
1500,4200,6300,143,1,1,463,0,0.3889999986,0.2800000012,0.0299999993,0.2220000029,0.5,0.0560000017,0,0.0704689994,19.967622757,r
2,68,212,82,1,0,0,1,0,58.090000153,26.469999313,0,0,0,0,1,0.0465280004,r
7,272,464,0,1,0,57,0.571428597,0,27.989999771,2.7300000191,0.1430000067,0.1430000067,0,0,0.2857140005,3501.7424316,r
1200,201,1100,39,1,1,2,0.8333333135,0.2779999971,1.3799999952,0.0299999993,0,0,0,0,0.6862750053,460.83410645,r
37,201,965,0,1,0,11,0.1666666716,0,10.920000076,0.8600000143,0,0,0,0,0.0667129979,31.919660568,r
1,81,114,11,1,0,0,1,0,18.520000458,1.2300000191,0,0,0,0,0,0,r
12,633,1500,21,1,0,73,0,0.25,11.079999924,0.9100000262,0.3330000043,0.3330000043,0,0,0.0123159997,1660.0812988,r
17,57,936,0,1,0,18,0.4117647111,0,24.559999466,1.0299999714,0,0,0,0.0590000004,0.1607529968,117.0606842,r
1,156,224,0,1,0,0,1,0,9.6199998856,0.6399999857,0,0,0,0,0,0,r
5,13,114,0,1,0,3,0.8000000119,0,112.30999756,4.6199998856,0,0,0,0,0.6000000238,7.9375557899,r
2,43,457,0,1,1,405,0,0,119.76999664,13.949999809,0,2.5,0,0,0.1513939947,11.276528358,r
6,1100,4400,145,1,0,14,0.6666666865,0,27.770000458,0.9200000167,0,0,0,0,0.400000006,9.3152780533,r
11,34,163,102,1,0,132,0,0,43.319999695,3.2100000381,0.0909999982,0.5450000167,0,0,0.3339729905,4.3649749756,r
2,133,602,0,1,0,0,1,0,26.319999695,2.2599999905,0,0,0,0,1,154.67903137,r
2,98,245,0,1,0,0,1,0,16.840000153,0.5099999905,0,0,0,0,1,927.99530029,r
323,1200,2700,102,1,1,12,0.4444444478,0,2.4200000763,0,0.1110000014,0,0,0,0.191572994,153.59985352,r
40,12,143,0,1,0,26,0.6111111045,0.0560000017,93.059997559,0.9300000072,0,0,0,0,0.3946659863,245.06906128,r
4,2,103,0,1,0,9,0.5,0,412.5,25,0,0,0,0,0.3333329856,99.166038513,r
2,57,70,0,1,0,13,0,0,7.0199999809,0.8799999952,0,1,0,0,0,2007.6055908,r
78,468,1900,8,1,0,15,0.5,0.2779999971,8.5799999237,0.5600000024,0.0560000017,0.1110000014,0,0,0.1472239941,674.38952637,r
25,676,1700,83,1,0,83,0.1666666716,0.0560000017,10.31000042,0.6399999857,0.0560000017,0,0,0,0.0491649993,1607.4320068,r
1,25,18,0,1,0,0,1,0,20,4,0,0,0,0,0,0,r
57,876,3000,9,1,1,36,0.1428571492,0.2569999993,9.4300003052,0.3799999952,0.6570000052,0.9710000157,0.0289999992,0,0.0351280011,573.06262207,r
11,238,166,49,1,0,425,0,0.9089999795,8.3699998856,0.5299999714,0.4550000131,2.5450000763,0,0,0.7207210064,1417.9190674,r
7,28,131,0,1,0,20,0.7142857313,0.4289999902,21.430000305,1.5299999714,0,0,0,0,0.4761900008,111.96127319,r
232,201,534,159,1,1,106,0,0,5.75,0.0799999982,0,4.888999939,0,0,0.0750129968,112.99542999,r
175,897,1800,149,1,1,2,0.8333333135,0,2.2200000286,0,0,0.1669999957,0,0,0.6862750053,369.6940918,r
16,534,7400,0,1,0,14,0.25,0,30.540000916,0.8999999762,0.375,0.1879999936,0.063000001,0.063000001,0.0500000007,813.95202637,r
13500,6900,6600,182,1,1,0,1,0.4440000057,0.0500000007,0,0,0,0,0,1,0.0035339999,r
78,288,323,29,1,0,27,0.1666666716,0.2779999971,20.510000229,1.1200000048,0.6110000014,0,0,0.0560000017,0.0176960006,1135.7720947,r
194,1700,5900,163,1,1,224,0,0.3889999986,0.8199999928,0.0399999991,0.3330000043,1.5559999943,0,0,0.0380400009,147.98954773,r
2,93,410,54,1,0,6,0.5,0,12.369999886,1.0800000429,0,0,0,0,0,0.7891669869,r
6,278,3400,26,1,0,70,0,0,10.25,0.8399999738,0.1669999957,0,0,0,0.1541869938,60.961296082,r
58,569,2900,23,1,1,149,0.277777791,0.4440000057,1.9800000191,0.1400000006,0.2779999971,0.0560000017,0,0,0.0688659996,37.886066437,r
19,92,489,0,1,0,136,0,0.1110000014,11.529999733,0.7200000286,0.1110000014,0,0,0,0.0562440008,991.54095459,r
22,946,4500,0,1,0,95,0.6666666865,0,8.5699996948,1.2899999619,0,0.1110000014,0,0,0.4488599896,113.24274445,r
18,154,247,0,1,0,2,0.8888888955,0,7.9699997902,0.6899999976,0,0,0,0,0.7843139768,488.04205322,r
8,54,79,0,1,0,98,0,0,13.430000305,0.6899999976,0.625,2.875,0,0,0.1509270072,15.661250114,r
634,1600,4500,195,1,1,53,0.055555556,0.0560000017,2.0899999142,0.0399999991,0.8330000043,0.4440000057,0,0.0560000017,0.0110579999,83.084213257,r
1,78,94,0,1,0,4,0,0,21.790000916,2.5599999428,0,0,0,0,0,0,r
5,23,93,0,1,0,10,0,0.6000000238,89.569999695,2.6099998951,0,0,0,0.200000003,0.1707109958,5.173333168,r
13,84,429,197,1,0,24,0.6153846383,0,30.399999619,0.7300000191,0,0.3079999983,0,0,0.3753350079,40.018333435,r
2,28,157,28,1,0,0,1,0,121.43000031,8.9300003052,0,0,0,0,1,2.5793058872,r
33,273,745,0,1,0,94,0,0.1669999957,17.680000305,0.9200000167,1,2.7219998837,0,0.0560000017,0.0208529998,1058.652832,r
65,294,617,0,1,0,66,0.1666666716,0.8330000043,12.960000038,0.7699999809,0.6110000014,2,0,0,0.0566079989,478.74124146,r
45,18300,7400,30,1,1,26,0.555555582,0.0560000017,8.2299995422,0.0199999996,0.3330000043,1.6670000553,0,0,0.3071579933,372.12161255,r
83,1300,7000,149,1,1,564,0,0,5.1599998474,0.3400000036,0,0,0,0.5,0.1222650036,0.8251699805,r
10,252,524,0,1,0,11,0.5,0,9.1700000763,0.6299999952,0.5,0,0,0,0.2312940061,1330.9549561,r
1,124,425,0,1,0,0,1,0,32.259998322,0.8100000024,0,0,0,0,0,0,r
1,303,757,0,1,0,0,1,0,19.13999939,0.6600000262,0,0,0,0,0,0,r
1,49,100,0,1,0,13,0,0,75.510002136,2.0399999619,0,0,0,0,0,0,r
34,363,1700,28,1,1,14,0.2222222239,0.0560000017,6.9800000191,0.2800000012,0.5,0,0,0,0.0429890007,19.628858566,r
8,54,83,0,1,0,0,1,0,9.4899997711,1.1599999666,0,0,0,0,0.75,1984.4547119,r
1,51,160,0,1,0,0,1,0,76.470001221,3.9200000763,0,0,0,0,0,0,r
15,1200,4600,27,1,0,9,0.400000006,0,8.0399999619,0.8199999928,0.0670000017,0,0,0,0.1658499986,129.65188599,r
6,185,308,0,1,0,2,0.8333333135,0.1669999957,14.590000153,1.4400000572,0.5,0,0,0,0.6666669846,2007.8625488,r
415,1300,3100,112,1,1,238,0,0,4.2600002289,0.1700000018,0.2779999971,4.111000061,0,0,0.1089520007,129.67253113,r
1,266,530,0,1,0,0,1,0,19.170000076,0.75,0,0,0,0,0,0,r
347,777,2700,43,1,1,93,0.0285714287,0.0860000029,2.3199999332,0.0799999982,0.57099998,0.4860000014,0,0,0.0315469988,66.89503479,r
1,80,220,0,1,0,0,1,0,11.25,1.25,0,0,0,0,0,0,r
58,169,165,0,1,0,25,0.3333333433,0,14.140000343,3.7100000381,0,0,0,0,0.1572120041,399.50717163,r
1,607,3500,0,1,0,0,1,0,14.5,1.3200000525,0,0,0,0,0,0,r
81,121,289,92,1,0,139,0,0.1669999957,13.729999542,0.5500000119,0,1.3890000582,0,0,0.0953349993,95.877624512,r
14,215,1500,71,1,0,17,0.0714285746,0.1430000067,13.489999771,0.6299999952,0.7139999866,0.57099998,0,0,0.0113840001,2099.8112793,r
3,182,366,0,1,0,0,1,0,8.6099996567,0.5500000119,0.3330000043,0,0,0,1,670.41082764,r
2,101,229,0,1,0,22,0.5,0,14.850000381,0.5,0,0,0,0,0,1760.1636963,r
24,1300,7200,27,1,1,19,0.3333333433,0.1110000014,8.5600004196,0.3199999928,0,0.1110000014,0,0,0.0980390012,1507.5281982,r
5,126,198,0,1,0,3,0.8000000119,0.200000003,10.789999962,1.1100000143,0,0,0,0,0.6000000238,5252.1049805,r
20,292,481,0,1,0,2,0.944444418,0.0560000017,17.120000839,1.3500000238,0.7220000029,0,0,0,0.8888890147,1484.1312256,r
1,119,154,0,1,0,0,1,1,9.2399997711,0.8399999738,0,0,0,0,0,0,r
3,94,235,0,1,0,0,1,0,54.959999084,3.5499999523,0,0,0,0,1,2338.9628906,r
1500,975,2000,25,1,1,25,0.2222222239,0.1669999957,0.8299999833,0.1400000006,0.1669999957,0.1110000014,0,0,0.0059560002,18.028009415,r
183,530,1300,147,1,1,16,0.5,0.0560000017,4.1900000572,0.0599999987,0,0,0,0,0.1998240054,306.35418701,r
14,140,656,0,1,0,0,1,0.3569999933,11.220000267,1.4299999475,0.2140000015,0,0,0,1,73.099227905,r
2,128,412,0,1,0,0,1,0,35.159999847,4.3000001907,0,0,0,0,1,698.92126465,r
11,101,224,13,1,0,5,0.6363636255,0,15.119999886,0.8999999762,0,0,0,0,0.38924101,804.83288574,r
1,106,401,0,1,0,0,1,0,29.25,2.8299999237,0,0,0,0,0,0,r
5,112,63,23,1,0,24,0.200000003,0,13.75,0.8899999857,0.400000006,2,0,0,0,285.49438477,r
27,324,7100,83,1,1,264,0,0.0560000017,8.5,0.2199999988,0.1669999957,0.2220000029,0.4440000057,0,0.2592769861,108.26444244,r
115,630,5100,116,1,0,3,0.8888888955,0,11.43999958,0.4900000095,0,0,0,0,0.7843139768,13.813256264,r
2,26,136,0,1,0,0,1,0,330.76998901,25,0.5,0,0,0,1,0.0304170009,r
3,87,583,0,1,0,5,0.6666666865,0,43.680000305,2.2999999523,0,0,0,0,0.3333329856,0.0646300018,r
31,94,267,0,0,1,227,0.055555556,0.0560000017,320.57000732,1.1799999475,0,0.9440000057,0,1.3329999447,0.5139830112,133.41815186,r
144,1500,7000,162,1,1,266,0.055555556,0.0560000017,10.670000076,0.3100000024,1,0.8889999986,0.0560000017,0.0560000017,0.1786800027,90.368286133,r
2,235,583,0,1,0,47,0.5,0,7.4499998093,1.7000000477,0,0,0,0,0,2436.8371582,r
33,193,1300,0,1,0,4,0.8333333135,0.4440000057,17.930000305,0.9200000167,0,0,0,0,0.6862750053,682.56134033,r
32,150,156,67,1,0,9,0.555555582,0,14.039999962,0.9300000072,0.1110000014,0.3330000043,0,0,0.2973859906,236.13267517,r
4,78,84,71,1,0,26,0,0,23.079999924,0.9599999785,0,0.75,0,0,0.0481129996,0.0208330005,r
233,1800,3400,230,1,1,98,0.055555556,0.1669999957,8.5900001526,0.2800000012,0.7779999971,0.1110000014,0,0,0.3268710077,724.69390869,r
1,61,242,0,1,0,0,1,0,67.209999084,3.2799999714,0,0,0,0,0,0,r
62,1400,2700,76,1,1,149,0,0.4440000057,7.5100002289,0.3300000131,0.8889999986,1.1109999418,0,0,0.0383829996,542.55340576,r
4,21,62,0,1,0,0,1,0,46.430000305,1.1900000572,0,0,0,0,1,9.1422920227,r
5,38,240,0,1,0,18,0.400000006,0.200000003,23.680000305,2.6300001144,0,0.400000006,0,0,0.1000000015,10.694889069,r
196,2300,3700,128,1,1,48,0.3333333433,0.1110000014,2.6199998856,0.1199999973,0.3330000043,0.7779999971,0,0,0.0493829995,301.34011841,r
6,47,404,0,1,0,66,0.5,0,60.63999939,2.1300001144,0,5.1669998169,0,3.3329999447,0.2178169936,719.65441895,r
20,377,435,0,1,0,0,1,0,12.289999962,0.6499999762,0,0,0,0,1,2300.0566406,r
1700,2900,1100,170,1,1,743,0.055555556,0.6110000014,0.3199999928,0.0199999996,0.9440000057,1.1109999418,0,0,0.2860710025,34.713008881,r
6,116,489,0,1,0,11,0.1666666716,0,30.75,2.7300000191,0.3330000043,0,0,0,0,752.90124512,r
1,6,62,0,1,0,3,1,0,216.66999817,16.670000076,0,0,0,0,0,0,r
6,150,150,81,1,0,8,0.5,0,36.88999939,8,0,0,0,0,0.066666998,1586.0230713,r
3,40,165,0,1,0,28,0.3333333433,0,25.829999924,0.8299999833,0,0,0,0,0,0.0327779986,r
2,119,162,0,1,0,0,1,0,12.609999657,1.6799999475,0,0,0,0,1,8823.3886719,r
8,272,921,108,1,0,14,0.125,0,14.020000458,0.9200000167,0,0.75,0,0,0.0557379983,754.01037598,r
70,798,3800,76,1,0,26,0.6111111045,0,8.7899999619,0.5600000024,0,0,0,0,0.3629280031,182.91412354,r
2,97,125,0,1,0,0,1,0,13.920000076,4.1199998856,0,0,0,0,1,36.051109314,r
134,260,956,79,1,1,24,0.5,0.0560000017,7.6700000763,0.2399999946,0.1110000014,0.0560000017,0,0,0.1917960048,508.06463623,r
18,166,274,14,1,0,25,0.2222222239,0.1110000014,11.850000381,0.7699999809,0.5559999943,0.3330000043,0,0,0.0447620004,1554.8807373,r
30,207,368,24,1,1,4,0.6666666865,0.1110000014,6.0900001526,0.2399999946,0.6669999957,0.1110000014,0,0,0.4313730001,358.22467041,r
3,17,50,0,1,1,8,0.3333333433,0,17.649999619,1.9600000381,0,0,0,0,0,0.0239809994,r
15,574,4000,105,1,0,21,0.3333333433,0,14.430000305,0.6299999952,0.5329999924,0.4670000076,0,0,0.1031749994,132.59666443,r
2,75,120,0,1,0,0,1,0,12.670000076,0.6700000167,0.5,0,0,0,1,2695.6479492,r
10,68,165,0,1,0,6,0.6999999881,0.200000003,8.8199996948,0.5899999738,0,0,0,0.1000000015,0.237936005,1630.3371582,r
1,14,76,0,1,0,14,0,0,128.57000732,14.289999962,0,0,0,1,0,0,r
1,151,198,0,1,0,0,1,0,31.790000916,1.9900000095,0,0,0,0,0,0,r
45,627,1300,24,1,1,28,0.3333333433,0.3330000043,3.3900001049,0.0599999987,0,0,0,0,0.1001959965,560.29040527,r
5,220,1600,10,1,0,0,1,0,10.449999809,1.0900000334,0.200000003,0,0,0,1,490.65039062,r
6,252,1600,0,1,0,0,1,0,25.930000305,0.5299999714,0,0,0,0,1,32.673381805,r
92,1300,3100,31,1,1,168,0.1666666716,0.3330000043,22.319999695,0.1299999952,0,0,0,0,0.0349190012,1457.8771973,r
10,118,252,46,1,1,4,0.6999999881,0,7.1999998093,0.0799999982,0.1000000015,0,0,0,0.4794969857,319.64907837,r
55,236,390,133,1,1,233,0,0.1669999957,22.430000305,0.9200000167,0.3889999986,0.5559999943,0,0.0560000017,0.1772489995,674.69726562,r
54,767,4600,0,1,0,10,0.5,0,10.550000191,0.6499999762,0,0,0,0,0.2490399927,41.210910797,r
304,1500,7200,231,1,1,98,0.055555556,0.2779999971,2.0999999046,0.0599999987,0.2220000029,0,0,0,0.1905200034,429.72036743,r
3,60,171,0,1,0,13,0.3333333433,0,11.109999657,0.5600000024,0,0,0,0,0,763.49316406,r
9,64,136,0,1,0,46,0.1111111119,0,10.420000076,0.5199999809,0.1110000014,0.2220000029,0,0,0.2690249979,3.8794751167,r
1,55,225,0,1,0,0,1,0,103.63999939,7.2699999809,0,0,0,0,0,0,r
3,124,321,0,1,0,7,0.3333333433,0,17.739999771,1.0800000429,0,0,0,0,0,8976.546875,r
4,206,290,0,1,0,88,0.5,0,21.969999313,2.0599999428,0,0,0,0,0.1720039994,678.76220703,r
6,46,580,0,1,0,0,1,0,39.130001068,0.7200000286,0,0,0,0,1,0.0074069998,r
48,750,1300,0,1,0,39,0.3333333433,0,8.8699998856,0.8799999952,0.1669999957,0.2779999971,0,0,0.1293330044,1055.3951416,r
3,57,277,0,1,0,0,1,0,23.38999939,3.5099999905,0,0,0,0,1,409.07546997,r
23,205,356,163,1,0,226,0,0.1669999957,7.7800002098,0.6200000048,0,0.1669999957,0,0,0.2236409932,420.55914307,r
884,828,1600,123,1,1,70,0,0.2220000029,1.4700000286,0.0500000007,0.6669999957,0.2220000029,0.0560000017,0,0.0293470006,80.353981018,r
248,477,2100,37,1,1,8,0.6111111045,0,2.0599999428,0.0900000036,0,0.3330000043,0,0,0.3640989959,50.602207184,r
60,344,550,62,1,0,3,0.8333333135,0.5,16.129999161,1.2300000191,0.5,0.2220000029,0,0,0.6889430285,406.3319397,r
2,32,166,0,1,0,19,0,0,59.380001068,1.5599999428,0,0,0,0,0,9.326666832,r
4,66,162,0,1,0,0,1,0,43.180000305,1.5199999809,0,0,0,0,1,36.78805542,r
22,166,1400,77,1,0,43,0,0.9440000057,10.479999542,0.6000000238,0,0,0,0,0.0690860003,3.6999540329,r
6,80,204,0,1,0,5,0.8333333135,0,17.920000076,0.6299999952,0,0,0,0,0.6666669846,1921.6282959,r
6,1400,7300,173,1,1,9,0.8333333135,0.8330000043,4.4800000191,0.1099999994,1,0.3330000043,0,0,0.6666669846,2160.8164062,r
76,390,1700,59,1,1,39,0.6111111045,0.2779999971,3.9200000763,0.0099999998,0.6110000014,0,0,0,0.3594770133,381.51602173,r
1,66,367,0,1,0,0,1,0,71.209999084,3.0299999714,0,0,0,0,0,0,r
2,75,568,0,1,0,11,0,0,49.330001831,0.6700000167,0,0,0,0,0,107.17402649,r
48,348,710,166,1,0,139,0,0.1669999957,17.149999619,1.4199999571,0.3330000043,0.4440000057,0,0,0.081840001,1666.0212402,r
1,195,1700,85,1,0,10,0,0,57.950000763,2.0499999523,0,0,0,0,0,0,r
143,392,451,133,1,1,68,0.055555556,0.1110000014,5.3299999237,0.0900000036,0,0.2220000029,0,0,0.007669,109.61884308,r
89,184,316,0,1,0,0,1,0,18.809999466,0.8799999952,0,0,0,0,1,188.73956299,r
1,185,785,0,0,0,0,1,0,31.88999939,1.0800000429,0,0,0,0,0,0,r
184,1700,2400,99,1,1,18,0.2222222239,0.0560000017,4.1300001144,0.0399999991,0,0,0,0.0560000017,0.0196080003,45.269813538,r
52,333,1400,61,1,0,46,0.1111111119,0,14.109999657,0.5299999714,0,0.2779999971,0,0,0.0423129983,1251.0062256,r
214,66,101,54,1,0,2,0.8888888955,0.0560000017,7.0700001717,1.1799999475,0,0,0,0,0.7843139768,135.31912231,r
194,1100,2700,166,1,0,266,0,0.5559999943,8.3199996948,0.5099999905,0.2779999971,0.2779999971,0.0560000017,0,0.0468829982,244.06900024,r
4,39,229,0,1,0,68,0.25,0,21.790000916,1.2799999714,0,0.75,0,0,0.0076629999,494.09902954,r
74,309,395,0,1,0,50,0.277777791,0,16.719999313,0.5400000215,0.1110000014,0.5,0,0,0.0709830001,1297.828125,r
10,214,232,0,1,0,40,0.3000000119,0.1000000015,7.3400001526,0.4699999988,0.200000003,0,0,0,0.0972869992,2675.4545898,r
2,682,5000,143,1,0,0,1,0,86.510002136,5.7899999619,0,0,0,0,1,169.0680542,r
4,99,155,0,1,0,0,1,0,27.780000687,3.5399999619,0,0,0,0,1,189.21882629,r
295,1100,1100,147,1,1,53,0,0.1110000014,7.0399999619,0.3199999928,0.0560000017,1.0559999943,0,0,0.0155210001,213.68830872,r
3,49,233,0,1,0,11,0.3333333433,0,76.190002441,2.0399999619,0,0,0,0,0,563.65673828,r
24,722,4800,34,1,1,1,0.944444418,0.1110000014,4.1900000572,0.0799999982,0,0.0560000017,0,0,0.8888890147,1006.7026978,r
12,709,4900,0,1,0,6,0.6666666865,0,64.989997864,0.7099999785,0.0829999968,0,0,0,0.4242419899,2516.8518066,r
4,162,469,77,1,0,0,1,0,25.770000458,1.0800000429,0,0,0,0,1,1400.6586914,r
2900,2700,7500,172,1,1,918,0,0.1110000014,0.1899999976,0.0099999998,0,0.2220000029,0,0,0.5166969895,19.228395462,r
3,40,83,0,1,0,0,1,0,75.830001831,3.3299999237,0.3330000043,0,0,0,1,340.51898193,r
4,219,404,0,1,0,0,1,0,8.3299999237,0.5699999928,0,0,0,0,1,2960.0310059,r
2,251,675,0,1,0,0,1,0,19.319999695,0.6000000238,0.5,0,0,0,1,340.75125122,r
51,286,477,55,1,0,13,0.3333333433,0.0560000017,9.8900003433,0.8700000048,0.0560000017,0,0,0,0.0675380006,317.1647644,r
9,600,1900,12,1,0,24,0.1111111119,0.3330000043,19.479999542,1.0599999428,0,0.1110000014,0.1110000014,0,0,1989.2526855,r
1,74,121,31,1,0,9,0,0,18.920000076,4.0500001907,0,0,0,0,0,0,r
107,355,6300,0,1,0,159,0.055555556,0.1669999957,16.530000687,0.5199999809,0,0.6110000014,0,0,0.0951730013,163.67718506,r
3,100,366,0,1,0,5,0.3333333433,0,61.669998169,7.3299999237,0,0,0,0,0,5.400370121,r
1,41,73,0,1,0,0,1,0,21.950000763,2.4400000572,0,0,0,0,0,0,r
227,1700,4200,135,1,1,192,0,0.3330000043,1.75,0.0099999998,0.4440000057,0.3330000043,0,0,0.0613869987,153.20228577,r
4,811,7000,35,1,0,79,0.25,0,166.21000671,2.4700000286,0.75,0,0,0,0.1734890044,7440.6933594,r
5,357,548,32,1,0,0,1,0,10.920000076,0.5,0.400000006,0,0,0,1,2237.9418945,r
145,188,1800,150,1,0,19,0.1111111119,0.3330000043,8.4799995422,0.6499999762,0.6669999957,0.0560000017,0,0,0.0082240002,159.75132751,r
18,723,1800,12,1,0,44,0.1666666716,0.0560000017,21.809999466,1.0199999809,0.1110000014,0.1110000014,0,0.0560000017,0.001605,468.30856323,r
9,11,16,0,1,0,14,0.1111111119,0,7.0700001717,1.0099999905,0.1110000014,0.3330000043,0,0,0.0289009996,216.36793518,r
5,28,183,0,1,0,13,0,0,44.290000916,1.4299999475,0,0,0,0,0,316.25317383,r
288,414,1700,136,1,1,19,0.3333333433,0.1110000014,2.2400000095,0,0.2779999971,0.1669999957,0,0,0.0838960037,95.989089966,r
493,272,784,152,1,1,18,0.777777791,0,10.010000229,0.4099999964,0.0560000017,0,0,0.0560000017,0.5947710276,368.2489624,r
20,368,689,0,1,0,8,0.6666666865,0.1669999957,23.930000305,0.5899999738,0.2779999971,0,0,0,0.2941179872,837.9732666,r
105,304,445,23,1,0,180,0.055555556,0.3889999986,16.940000534,1.5900000334,0.0560000017,1.2220000029,0,0,0.0431349985,815.84698486,r
1,27,70,0,1,0,0,1,0,33.330001831,3.7000000477,0,0,0,0,0,0,r
1,81,512,0,1,0,0,1,0,18.520000458,1.2300000191,0,0,0,0,0,0,r
12,176,229,0,1,0,1,0.9166666865,0,7.7199997902,0.5699999928,0,0,0,0,0.8333330154,1928.3950195,r
12,57,144,30,1,0,127,0.3333333433,0,22.809999466,1.4600000381,0.75,0.5830000043,0,0,0.1565220058,11.359027863,r
121,1100,536,95,1,0,105,0,0.5559999943,15.529999733,1.0199999809,0.4440000057,1.5559999943,0,0.0560000017,0.0607910007,372.79721069,r
190,3600,4000,147,1,1,18,0,0.5,0.0900000036,0.0299999993,0,0,0,0,0.4260100126,14.651928902,r
47,341,3100,122,1,1,154,0.1111111119,0.0560000017,53.189998627,2.6400001049,0.4440000057,1.7220000029,0,0,0.2584379911,191.44252014,r
12,28,611,0,0,0,0,1,0,16.959999084,3.2699999809,0,0,0,0,1,1.6431479454,r
9,126,154,0,1,0,120,0.1111111119,0,28.219999313,2.9100000858,0,0,0,0,0.1431840062,570.92431641,r
47,66,221,84,1,0,51,0.1111111119,0.0560000017,28.620000839,2.7799999714,0.3889999986,1.1670000553,0,0,0.0219170004,526.02935791,r
440,2300,3300,141,1,1,191,0,0.3889999986,7.9899997711,0.1099999994,0.7220000029,0,0,0,0.1552820057,106.92965698,r
